num;callsign;dmrid;name;country;ctry
18849;ON7GA;2061121;Johan;Belgium;BEL
18850;ON7GE;2066002;Eddy;Belgium;BEL
18851;ON7GU;2060056;Daniel;Belgium;BEL
18852;ON7HLU;2060044;Atoui;Belgium;BEL
18853;ON7IS;2068019;Philippe;Belgium;BEL
18854;ON7IS;2068031;Philippe;Belgium;BEL
18855;ON7JVP;2061114;Jan;Belgium;BEL
18856;ON7KB;2062022;Luc;Belgium;BEL
18857;ON7KO;2061148;Omer;Belgium;BEL
18858;ON7KZ;2060093;Luc;Belgium;BEL
18859;ON7MCM;2061059;Mario;Belgium;BEL
18860;ON7PC;2069007;Pierre;Belgium;BEL
18861;ON7PC;2069002;Pierre;Belgium;BEL
18862;ON7PDW;2062004;Peter;Belgium;BEL
18863;ON7PDW;2062003;Peter;Belgium;BEL
18864;ON7QC;2062038;Geert;Belgium;BEL
18865;ON7QL;2060060;Michel;Belgium;BEL
18866;ON7RM;2060068;Roger;Belgium;BEL
18867;ON7RU;2061030;Franky;Belgium;BEL
18868;ON7RW;2061076;Stefan;Belgium;BEL
18869;ON7SCV;2063017;Peter;Belgium;BEL
18870;ON7SD;2060009;Dirk;Belgium;BEL
18871;ON7STV;2060052;Stefan;Belgium;BEL
18872;ON7SU;2061082;Peter;Belgium;BEL
18873;ON7TA;2062006;Karel;Belgium;BEL
18874;ON7TC;2061017;Christ;Belgium;BEL
18875;ON7TO;2061130;Ghislain;Belgium;BEL
18876;ON7TO;2061038;Ghislain;Belgium;BEL
18877;ON7TVA;2061087;Danny;Belgium;BEL
18878;ON7UP;2060092;Johan;Belgium;BEL
18879;ON7UZ;2064034;Dominique;Belgium;BEL
18880;ON7VFO;2060004;Francois;Belgium;BEL
18881;ON7VMR;2061060;Rudy;Belgium;BEL
18882;ON7WB;2064051;Werner;Belgium;BEL
18883;ON7WE;2061014;Stefaan;Belgium;BEL
18884;ON7WT;2063037;Bruno;Belgium;BEL
18885;ON7YT;2064061;Rudi;Belgium;BEL
18886;ON7ZO;2066017;Jean-Pierre;Belgium;BEL
18887;ON8AC;2061136;Rudy;Belgium;BEL
18888;ON8AR;2064060;Erwin;Belgium;BEL
18889;ON8BB;2062027;Patrick;Belgium;BEL
18890;ON8CI;2069009;Beckx;Belgium;BEL
18891;ON8CLR;2064042;Ludo;Belgium;BEL
18892;ON8CM;2064032;Martin;Belgium;BEL
18893;ON8DB;2061029;Mathieu;Belgium;BEL
18894;ON8DK;2061073;Danny;Belgium;BEL
18895;ON8DSW;2061068;Wim;Belgium;BEL
18896;ON8GDV;2063035;Geert;Belgium;BEL
18897;ON8HC;2060026;Hendrik;Belgium;BEL
18898;ON8HH;2067008;Hugues;Belgium;BEL
18899;ON8JL;2069013;Jean-Luc;Belgium;BEL
18900;ON8NP;2063004;Nicolas;Belgium;BEL
18901;ON8NT;2061140;Jozef;Belgium;BEL
18902;ON8ODK;2060050;Serge;Belgium;BEL
18903;ON8PTZ;2063038;Bram;Belgium;BEL
18904;ON8RAT;2064003;Marco;Belgium;BEL
18905;ON8SD;2060046;Didier;Belgium;BEL
18906;ON8SI;2061002;Simon;Belgium;BEL
18907;ON8SV;2066007;Elia;Belgium;BEL
18908;ON8SVH;2061001;Stijn;Belgium;BEL
18909;ON8SVH;2061008;SCS;Belgium;BEL
18910;ON8TT;2064041;Tim;Belgium;BEL
18911;ON8UM;2062049;Luc;Belgium;BEL
18912;ON8VN;2061063;Johnny;Belgium;BEL
18913;ON8VN;2061053;Johnny;Belgium;BEL
18914;ON8WA;2061116;Benny;Belgium;BEL
18915;ON8WF;2063033;Francois;Belgium;BEL
18916;ON8WR;2062050;Ward;Belgium;BEL
18917;ON8XT;2061135;Kristof;Belgium;BEL
18918;ON8YB;2061011;Didier;Belgium;BEL
18919;ON8YB;2061012;Didier;Belgium;BEL
18920;ON8ZZ;2060057;Peter;Belgium;BEL
18921;ON9CC;2064052;Frank;Belgium;BEL
18922;ON9CCV;2066006;Thomas;Belgium;BEL
18923;ON9CJX;2062024;Pat;Belgium;BEL
18924;ON9CLU;2063014;Charly;Belgium;BEL
18925;OP2CDO;2067007;CLUB Section CRD;Belgium;BEL
18926;OS1Q;2064048;Dominique;Belgium;BEL
18927;OS3A;2069010;Michel;Belgium;BEL
18928;OS7P;2062052;Peter;Belgium;BEL
18929;OT0L9C;2062032;Axel;Belgium;BEL
18930;OT2C;2060086;Patrick;Belgium;BEL
18931;OU1LN;2383045;Lasse H. P.;Denmark;DNK
18932;OU5WU;2385012;Michael;Denmark;DNK
18933;OU8EN;2383048;Michael;Denmark;DNK
18934;OV0K;2382047;Kim;Denmark;DNK
18935;OV1BM;2383056;Brian;Denmark;DNK
18936;OV1JR;2384043;Jan;Denmark;DNK
18937;OV1LN;2383025;Lasse H. P.;Denmark;DNK
18938;OV2TK;2384045;Tonni;Denmark;DNK
18939;OV5WU;2385013;Michael;Denmark;DNK
18940;OV6A;2383020;Jorgen;Denmark;DNK
18941;OV7V;2383023;Henrik;Denmark;DNK
18942;OV9ED;2385019;Eduard;Denmark;DNK
18943;OZ0BS;2384050;Brian;Denmark;DNK
18944;OZ0CAB;2384125;Carl;Denmark;DNK
18945;OZ0CH;2384156;Carsten;Denmark;DNK
18946;OZ0CVN;2383044;Christian;Denmark;DNK
18947;OZ0DFT;2383016;Dorthe;Denmark;DNK
18948;OZ0ER;2385102;Erwin;Denmark;DNK
18949;OZ0F;2383006;Jens;Denmark;DNK
18950;OZ0FT;2384088;Frank;Denmark;DNK
18951;OZ0GC;2384444;Gifted Children;Denmark;DNK
18952;OZ0IB;2382051;Ib;Denmark;DNK
18953;OZ0JBM;2384058;Jesper;Denmark;DNK
18954;OZ0JL;2385103;Jorn;Denmark;DNK
18955;OZ0KBR;2385064;Kaj;Denmark;DNK
18956;OZ0LD;2381036;Lars;Denmark;DNK
18957;OZ0LE;2384026;Ole;Denmark;DNK
18958;OZ0MAX;2384068;Max;Denmark;DNK
18959;OZ0MC;2381046;Lars;Denmark;DNK
18960;OZ0MJ;2384057;Morten;Denmark;DNK
18961;OZ0PE;2384092;Poul-Erik;Denmark;DNK
18962;OZ0TFW;2385040;Thomas;Denmark;DNK
18963;OZ0TO;2384046;Tommi;Denmark;DNK
18964;OZ19FT;2381054;Frank;Denmark;DNK
18965;OZ1ABA;2384040;Bo;Denmark;DNK
18966;OZ1ACD;2382050;Niels Erik;Denmark;DNK
18967;OZ1AE;2384158;Kurt;Denmark;DNK
18968;OZ1AFR;2384666;Find;Denmark;DNK
18969;OZ1AFR;2384066;Find;Denmark;DNK
18970;OZ1AFR;2384067;Find;Denmark;DNK
18971;OZ1AGE;2384014;Svend;Denmark;DNK
18972;OZ1AIO;2383095;Mogens;Denmark;DNK
18973;OZ1AKW;2385096;Knud Poul;Denmark;DNK
18974;OZ1ALH;2385048;Troels;Denmark;DNK
18975;OZ1ARZ;2385023;Jens;Denmark;DNK
18976;OZ1AXR;2382056;Ib;Denmark;DNK
18977;OZ1BA;2384021;John;Denmark;DNK
18978;OZ1BA;2384069;John;Denmark;DNK
18979;OZ1BA;2384096;John;Denmark;   
18980;OZ1BCG;2385006;Soren;Denmark;DNK
18981;OZ1BCG;2385083;Soeren;Denmark;DNK
18982;OZ1BCG;2385027;Soren;Denmark;DNK
18983;OZ1BCG;2385004;Soren;Denmark;DNK
18984;OZ1BCG;2385005;Soren;Denmark;DNK
18985;OZ1BFM;2384127;Henrik;Denmark;DNK
18986;OZ1BFM;2385021;Henrik;Denmark;DNK
18987;OZ1BFW;2384108;Carsten;Denmark;DNK
18988;OZ1BGZ;2385046;Torben;Denmark;DNK
18989;OZ1BJ;2385063;Bent;Denmark;DNK
18990;OZ1BJM;2385017;Allan;Denmark;DNK
18991;OZ1BJM;2385059;Allan;Denmark;DNK
18992;OZ1BLH;2385057;Jan;Denmark;DNK
18993;OZ1BM;2383001;Brian;Denmark;DNK
18994;OZ1BMO;2383052;Gert;Denmark;DNK
18995;OZ1BMO;2383066;Gert;Denmark;DNK
18996;OZ1BPZ;2385112;Claus;Denmark;DNK
18997;OZ1BRL;2384029;Torben;Denmark;DNK
18998;OZ1BTH;2381048;Lejf Rom;Denmark;DNK
18999;OZ1BTS;2384032;Alex;Denmark;DNK
19000;OZ1BV;2385079;Brian;Denmark;DNK
19001;OZ1BZJ;2384003;Michael;Denmark;DNK
19002;OZ1BZJ;2384133;Michael;Denmark;DNK
19003;OZ1CBK;2381013;Ole;Denmark;DNK
19004;OZ1CCJ;2383086;Arthur;Denmark;DNK
19005;OZ1CCR;2384166;Soeren;Denmark;DNK
19006;OZ1CDE;2384080;Jan;Denmark;DNK
19007;OZ1CHC;2385049;Rasmus;Denmark;DNK
19008;OZ1CK;2382031;Jens;Denmark;DNK
19009;OZ1CSS;2384103;Christian;Denmark;DNK
19010;OZ1CU;2384048;Jan;Denmark;DNK
19011;OZ1DC;2384121;Jim;Denmark;DNK
19012;OZ1DF;2384162;Sven;Denmark;DNK
19013;OZ1DGQ;2382036;Per;Denmark;DNK
19014;OZ1DIY;2382004;Paul;Denmark;DNK
19015;OZ1DKT;2384016;Peter;Denmark;DNK
19016;OZ1DOX;2384011;Rene;Denmark;DNK
19017;OZ1DOX;2384111;Rene;Denmark;DNK
19018;OZ1DWK;2381027;Kaj;Denmark;DNK
19019;OZ1DXI;2385075;Thejs;Denmark;DNK
19020;OZ1DXJ;2384006;Henrik;Denmark;DNK
19021;OZ1DXJ;2384004;Henrik;Denmark;DNK
19022;OZ1DZE;2382061;Viggo;Denmark;DNK
19023;OZ1ECF;2383030;Jack;Denmark;DNK
19024;OZ1EGD;2384028;Mogens;Denmark;DNK
19025;OZ1EIZ;2385039;Richard;Denmark;DNK
19026;OZ1EKD;2384036;Svend;Denmark;DNK
19027;OZ1ERT;2384005;John;Denmark;DNK
19028;OZ1EUG;2385080;Jan;Denmark;DNK
19029;OZ1EW;2382062;Niels;Denmark;DNK
19030;OZ1EYZ;2385117;Istvan;Denmark;DNK
19031;OZ1FAR;2382016;Dan Hjorth;Denmark;DNK
19032;OZ1FAR;2382032;Dan;Denmark;DNK
19033;OZ1FD;2383079;Jesper;Denmark;DNK
19034;OZ1FHU;2385110;Preben;Denmark;DNK
19035;OZ1FNO;2385078;Claus;Denmark;DNK
19036;OZ1FOJ;2382041;Hans;Denmark;DNK
19037;OZ1FYG;2384119;Martin;Denmark;DNK
19038;OZ1G;2385091;Karsten;Denmark;DNK
19039;OZ1G;2385044;Karsten;Denmark;DNK
19040;OZ1GAI;2384105;Hans;Denmark;DNK
19041;OZ1GGF;2381037;Uffe;Denmark;DNK
19042;OZ1GKJ;2384060;Jorgen;Denmark;DNK
19043;OZ1GLD;2384049;John;Denmark;DNK
19044;OZ1GM;2384063;Hanna;Denmark;DNK
19045;OZ1GMU;2381052;Jens;Denmark;DNK
19046;OZ1GNJ;2383046;Erik;Denmark;DNK
19047;OZ1GQH;2383089;Jens;Denmark;DNK
19048;OZ1HAN;2381009;Henrik;Denmark;DNK
19049;OZ1HGV;2383042;Michael;Denmark;DNK
19050;OZ1HJR;2384142;Ivan;Denmark;DNK
19051;OZ1HLT;2385104;Henrik;Denmark;DNK
19052;OZ1HTL;2382043;Henrik;Denmark;DNK
19053;OZ1HUF;2385072;Ebbe;Denmark;DNK
19054;OZ1HWN;2384027;Einar;Denmark;DNK
19055;OZ1HWN;2384500;Einar;Denmark;DNK
19056;OZ1HWN;2384020;Einar;Denmark;DNK
19057;OZ1IEC;2385009;Merete;Denmark;DNK
19058;OZ1IEP;2384124;Carl;Denmark;DNK
19059;OZ1IEZ;2385111;Poul;Denmark;DNK
19060;OZ1IHB;2384072;Simon;Denmark;DNK
19061;OZ1IHR;2384159;Bo;Denmark;DNK
19062;OZ1IIO;2381029;Anker;Denmark;DNK
19063;OZ1ILT;2383071;Per;Denmark;DNK
19064;OZ1IOM;2383037;Allan;Denmark;DNK
19065;OZ1ISU;2385108;Johannes;Denmark;DNK
19066;OZ1IZA;2383034;Brian;Denmark;DNK
19067;OZ1J;2385036;Jonni;Denmark;DNK
19068;OZ1JAF;2382055;Erik;Denmark;DNK
19069;OZ1JDY;2383094;Max;Denmark;DNK
19070;OZ1JEE;2381006;Bjarne;Denmark;DNK
19071;OZ1JEZ;2384097;Mogens;Denmark;DNK
19072;OZ1JJE;2382025;Poulin;Denmark;DNK
19073;OZ1JJE;2382023;Poulin;Denmark;DNK
19074;OZ1JKV;2383011;Christian;Denmark;DNK
19075;OZ1JN;2382002;Jesper;Denmark;DNK
19076;OZ1JPG;2383026;Frede;Denmark;DNK
19077;OZ1JTV;2385026;Lars;Denmark;DNK
19078;OZ1JUA;2384033;Poul;Denmark;DNK
19079;OZ1JZS;2384107;Michael;Denmark;DNK
19080;OZ1KAA;2383041;Ivan;Denmark;DNK
19081;OZ1KDG;2381034;Ole Steen;Denmark;DNK
19082;OZ1KDG;2381011;Ole Steen;Denmark;DNK
19083;OZ1KFQ;2383097;Hans;Denmark;DNK
19084;OZ1KFY;2383002;Christian;Denmark;DNK
19085;OZ1KG;2383075;Karsten;Denmark;DNK
19086;OZ1KM;2384150;Kent;Denmark;DNK
19087;OZ1KNJ;2384091;Per;Denmark;DNK
19088;OZ1KNK;2385033;Jacob;Denmark;DNK
19089;OZ1KNT;2384023;Jesper;Denmark;DNK
19090;OZ1KNX;2384090;Soeren;Denmark;DNK
19091;OZ1KQE;2384010;Anders;Denmark;DNK
19092;OZ1KUT;2381023;Ingolf;Denmark;DNK
19093;OZ1KZM;2383073;Bent Ingolf;Denmark;DNK
19094;OZ1LCZ;2383077;Bjarne;Denmark;DNK
19095;OZ1LDB;2382018;Peter;Denmark;DNK
19096;OZ1LDO;2383096;Kim;Denmark;DNK
19097;OZ1LEC;2381044;Peter;Denmark;DNK
19098;OZ1LIF;2385069;Tony Schoen;Denmark;DNK
19099;OZ1LIW;2384062;Michael;Denmark;DNK
19100;OZ1LIW;2384146;Michael;Denmark;DNK
19101;OZ1LJA;2384082;Henrik Djarner;Denmark;DNK
19102;OZ1LKY;2382021;Christian;Denmark;DNK
19103;OZ1LLA;2383028;Benny;Denmark;DNK
19104;OZ1LLE;2385082;Peter;Denmark;DNK
19105;OZ1LLE;2385067;Peter;Denmark;DNK
19106;OZ1LLL;2382030;Finn;Denmark;DNK
19107;OZ1LLL;2382011;Finn;Denmark;DNK
19108;OZ1LMC;2381045;Ib Michaelsen;Denmark;DNK
19109;OZ1LN;2383065;HP Lasse;Denmark;DNK
19110;OZ1LNI;2383014;Brian;Denmark;DNK
19111;OZ1LPV;2383027;Torben Funch;Denmark;DNK
19112;OZ1LQO;2382033;Soren;Denmark;DNK
19113;OZ1LSU;2382039;Michael;Denmark;DNK
19114;OZ1LWZ;2384136;Klaus;Denmark;DNK
19115;OZ1LWZ;2384129;KLaus;Denmark;DNK
19116;OZ1LYD;2383032;Roland;Denmark;DNK
19117;OZ1MAC;2381016;Karl Erik;Denmark;DNK
19118;OZ1MAR;2384044;Martin;Denmark;DNK
19119;OZ1MAX;2381020;Hardy;Denmark;DNK
19120;OZ1MG;2385050;Malte;Denmark;DNK
19121;OZ1MG;2385060;Malte;Denmark;DNK
19122;OZ1MPC;2382048;Morten;Denmark;DNK
19123;OZ1MPC;2382058;Morten;Denmark;DNK
19124;OZ1MSJ;2383040;Mark;Denmark;DNK
19125;OZ1MSM;2385014;Martin;Denmark;DNK
19126;OZ1MVS;2381018;Michael;Denmark;DNK
19127;OZ1NE;2384093;Alex;Denmark;DNK
19128;OZ1NJL;2383093;Niels Joergen;Denmark;DNK
19129;OZ1NPL;2382009;Niels Peter;Denmark;DNK
19130;OZ1PCH;2383084;Henning;Denmark;DNK
19131;OZ1PCH;2383090;Henning;Denmark;DNK
19132;OZ1PF;2385058;Claude;Denmark;DNK
19133;OZ1PJO;2385053;Peter;Denmark;DNK
19134;OZ1PP;2385052;Peter;Denmark;DNK
19135;OZ1RG;2384071;Annette;Denmark;DNK
19136;OZ1RH;2385035;Palle;Denmark;DNK
19137;OZ1SA;2384110;Steffen;Denmark;DNK
19138;OZ1SB;2384037;Steen;Denmark;DNK
19139;OZ1SQT;2383021;Michael;Denmark;DNK
19140;OZ1STC;2385037;Gert;Denmark;DNK
19141;OZ1SUN;2384104;Kjeld;Denmark;DNK
19142;OZ1SUN;2384034;Kjeld;Denmark;DNK
19143;OZ1TMG;2382059;Nick;Denmark;DNK
19144;OZ1TTT;2384161;Mogens;Denmark;DNK
19145;OZ1TZN;2382038;Torben;Denmark;DNK
19146;OZ1W;2385101;Grahame;Denmark;DNK
19147;OZ1W;2385097;Grahame;Denmark;DNK
19148;OZ1WC;2385070;Borge;Denmark;DNK
19149;OZ1WU;2385020;Ole;Denmark;DNK
19150;OZ1XT;2384139;Claus;Denmark;DNK
19151;OZ1XZ;2381031;Kaj;Denmark;DNK
19152;OZ2AKV;2384056;Allan;Denmark;DNK
19153;OZ2ALN;2382028;Allan;Denmark;DNK
19154;OZ2AY;2385089;Michael;Denmark;DNK
19155;OZ2BAP;2385029;Benny;Denmark;DNK
19156;OZ2BKK;2382013;Bjarke;Denmark;DNK
19157;OZ2BMN;2382052;Bo;Denmark;DNK
19158;OZ2BP;2385081;Bent;Denmark;DNK
19159;OZ2BRN;2385038;Brian;Denmark;DNK
19160;OZ2BRS;2384155;Bo;Denmark;DNK
19161;OZ2BRS;2384084;Bo;Denmark;DNK
19162;OZ2CA;2381001;Soren;Denmark;DNK
19163;OZ2CGJ;2381022;Carlo;Denmark;DNK
19164;OZ2CMW;2381030;Carina;Denmark;DNK
19165;OZ2DHL;2381025;Dennis;Denmark;DNK
19166;OZ2FC;2383055;Ivan;Denmark;DNK
19167;OZ2FPT;2383060;Frants;Denmark;DNK
19168;OZ2FUN;2383049;Torben Funch;Denmark;DNK
19169;OZ2FYN;2383070;Brian;Denmark;DNK
19170;OZ2GRE;2385024;Gunnar;Denmark;DNK
19171;OZ2HN;2382015;Holger;Denmark;DNK
19172;OZ2HN;2382044;Holger;Denmark;DNK
19173;OZ2HPH;2383083;Henrik;Denmark;DNK
19174;OZ2JAP;2383029;Jan Thomas;Denmark;DNK
19175;OZ2JJ;2383082;Jesper;Denmark;DNK
19176;OZ2JPH;2381049;Jenspeter;Denmark;DNK
19177;OZ2KEC;2385066;Christian;Denmark;DNK
19178;OZ2KIH;2384137;Karsten;Denmark;DNK
19179;OZ2KLP;2383063;Kaley;Denmark;DNK
19180;OZ2LD;2385045;Hans Chr;Denmark;DNK
19181;OZ2LE;2383080;Hans Juergen;Denmark;DNK
19182;OZ2LFJ;2382020;Lars;Denmark;DNK
19183;OZ2LIN;2382045;Lindy;Denmark;DNK
19184;OZ2LO;2385074;Lene;Denmark;DNK
19185;OZ2LPX;2382024;Boris;Denmark;DNK
19186;OZ2NML;2381004;Soeren;Denmark;DNK
19187;OZ2NT;2385120;Philip;Denmark;DNK
19188;OZ2PJ;2384052;Poul;Denmark;DNK
19189;OZ2PM;2383043;Poul;Denmark;DNK
19190;OZ2PQ;2382012;Joergen;Denmark;DNK
19191;OZ2PR;2384098;Per;Denmark;DNK
19192;OZ2TOM;2384116;Theodor Lars Nyholm;Denmark;DNK
19193;OZ2TS;2383033;Henning;Denmark;DNK
19194;OZ2US;2385109;Uffe;Denmark;DNK
19195;OZ2XP;2385028;Johnny;Denmark;DNK
19196;OZ2XP;2385022;Johnny;Denmark;DNK
19197;OZ2ZY;2385030;Benny;Denmark;DNK
19198;OZ3A;2384055;Frankie;Denmark;DNK
19199;OZ3AB;2385054;Peter;Denmark;DNK
19200;OZ3ABU;2385043;Claus;Denmark;DNK
19201;OZ3ACC;2385034;Allan;Denmark;DNK
19202;OZ3ACH;2384085;Stiig;Denmark;DNK
19203;OZ3ACH;2384081;STIIG;Denmark;DNK
19204;OZ3AEV;2385094;Jesper;Denmark;DNK
19205;OZ3APR;2383009;Brian;Denmark;DNK
19206;OZ3APR;2383050;Brian;Denmark;DNK
19207;OZ3BB;2385555;Mogens;Denmark;DNK
19208;OZ3BNL;2382007;Ole;Denmark;DNK
19209;OZ3CC;2384109;Omar;Denmark;DNK
19210;OZ3CD;2384120;Martin;Denmark;DNK
19211;OZ3CGR;2383031;CLAUS;Denmark;DNK
19212;OZ3CM;2385077;Villads;Denmark;DNK
19213;OZ3CMW;2385018;Carsten;Denmark;DNK
19214;OZ3CT;2381033;Christian;Denmark;DNK
19215;OZ3DM;2383003;Dennis;Denmark;DNK
19216;OZ3DSD;2381026;Ole;Denmark;DNK
19217;OZ3DTP;2383051;Dennis Toft;Denmark;DNK
19218;OZ3ESU;2384078;Simon;Denmark;DNK
19219;OZ3HLF;2383068;Leif;Denmark;DNK
19220;OZ3HP;2382003;Hardy;Denmark;DNK
19221;OZ3JBH;2381050;Jesper;Denmark;DNK
19222;OZ3JBP;2384076;Joergen;Denmark;DNK
19223;OZ3JBP;2384083;Joergen;Denmark;DNK
19224;OZ3JPN;2385016;Jan;Denmark;DNK
19225;OZ3K;2383036;Erik;Denmark;DNK
19226;OZ3KBF;2385088;Flemming;Denmark;DNK
19227;OZ3KV;2385115;Kim;Denmark;DNK
19228;OZ3LEIF;2383074;Leif;Denmark;DNK
19229;OZ3LPH;2383047;Lars;Denmark;DNK
19230;OZ3MAJ;2384002;Martin;Denmark;DNK
19231;OZ3MAJ;2384132;Martin;Denmark;DNK
19232;OZ3MAJ;2384001;Martin;Denmark;DNK
19233;OZ3NP;2385041;Benny;Denmark;DNK
19234;OZ3OA;2381014;Ole;Denmark;DNK
19235;OZ3OLJ;2383005;Ole;Denmark;DNK
19236;OZ3POD;2384117;Peter;Denmark;DNK
19237;OZ3POD;2384114;Peter;Denmark;DNK
19238;OZ3PV;2385068;Povl Viggo;Denmark;DNK
19239;OZ3SEC;2384123;Allan;Denmark;DNK
19240;OZ3SED;2384059;Soren;Denmark;DNK
19241;OZ3TB;2385095;Thomas Benthien;Denmark;DNK
19242;OZ3TT;2383035;Bent;Denmark;DNK
19243;OZ3TTT;2384075;Allan;Denmark;DNK
19244;OZ3XO;2384007;Stig;Denmark;DNK
19245;OZ3ZW;2385073;Torben;Denmark;DNK
19246;OZ4ACK;2384145;Mogens;Denmark;DNK
19247;OZ4ACK;2384126;Mogens;Denmark;DNK
19248;OZ4AFC;2382026;Arne;Denmark;DNK
19249;OZ4BBC;2384144;Bjarne;Denmark;DNK
19250;OZ4DAN;2383085;Hans joachim;Denmark;DNK
19251;OZ4EWS;2385100;Eddy;Denmark;DNK
19252;OZ4FTP;2382040;Flemming;Denmark;DNK
19253;OZ4GA;2383098;Tim;Denmark;DNK
19254;OZ4GTL;2381028;Georg;Denmark;DNK
19255;OZ4H;2384025;Michael;Denmark;DNK
19256;OZ4HO;2384041;Henrik;Denmark;DNK
19257;OZ4JEN;2383061;Jens;Denmark;DNK
19258;OZ4JEN;2383078;Jens;Denmark;DNK
19259;OZ4JOJ;2382057;Jens Ole;Denmark;DNK
19260;OZ4JRH;2384030;Jan;Denmark;DNK
19261;OZ4KA;2385114;Kenn;Denmark;DNK
19262;OZ4KA;2385047;Kenn;Denmark;DNK
19263;OZ4KIM;2382008;Kim Boutrup;Denmark;DNK
19264;OZ4L;2385007;Lars;Denmark;DNK
19265;OZ4ME;2385062;Vagn;Denmark;DNK
19266;OZ4N;2382006;Palle;Denmark;DNK
19267;OZ4P;2384024;Flemming;Denmark;DNK
19268;OZ4PK;2383012;Erik;Denmark;DNK
19269;OZ4PM;2384149;Mikael;Denmark;DNK
19270;OZ4TGJ;2385086;Thomas;Denmark;DNK
19271;OZ4VU;2384038;Carsten;Denmark;DNK
19272;OZ4ZY;2385031;Chelina;Denmark;DNK
19273;OZ5ACI;2384089;Frank;Denmark;DNK
19274;OZ5ACU;2381017;Henning;Denmark;DNK
19275;OZ5AEB;2382037;Jan;Denmark;DNK
19276;OZ5AEK;2385105;Soeren;Denmark;DNK
19277;OZ5AGA;2383076;PARVIZ;Denmark;DNK
19278;OZ5DM;2384163;David;Denmark;DNK
19279;OZ5EDR;2384135;EDR kbenhavn;Denmark;DNK
19280;OZ5EHA;2382049;Erling;Denmark;DNK
19281;OZ5GP;2384064;Gert;Denmark;DNK
19282;OZ5HSP;2383022;Kay;Denmark;DNK
19283;OZ5JGJ;2383067;Joergen;Denmark;DNK
19284;OZ5JH;2382022;Jacob;Denmark;DNK
19285;OZ5JL;2384094;Joern;Denmark;DNK
19286;OZ5KL;2383057;Kay Flemming;Denmark;DNK
19287;OZ5KL;2383013;Kay;Denmark;DNK
19288;OZ5KSL;2381019;Kenneth;Denmark;DNK
19289;OZ5KX;2385015;Kai;Denmark;DNK
19290;OZ5LKJ;2384118;Knud;Denmark;DNK
19291;OZ5M;2384134;Mogens Helmer;Denmark;DNK
19292;OZ5NJ;2382029;Niels;Denmark;DNK
19293;OZ5NJ;2382035;Niels;Denmark;DNK
19294;OZ5PO;2383024;Per;Denmark;DNK
19295;OZ5RGH;2385085;Rowith;Denmark;DNK
19296;OZ5RW;2384112;Henrik;Denmark;DNK
19297;OZ5RZ;2384106;Benny;Denmark;DNK
19298;OZ5THY;2381047;Jrgen;Denmark;DNK
19299;OZ5TO;2383018;Keld;Denmark;DNK
19300;OZ5VO;2384113;Lars Ole B.;Denmark;DNK
19301;OZ5WU;2385011;Michael;Denmark;DNK
19302;OZ5X;2385003;Hans;Denmark;DNK
19303;OZ5X;2385001;Hans;Denmark;DNK
19304;OZ5X;2385002;Hans;Denmark;DNK
19305;OZ5XN;2384128;Allan;Denmark;DNK
19306;OZ5ZL;2383010;Jacob;Denmark;DNK
19307;OZ6AHA;2384008;Thomas;Denmark;DNK
19308;OZ6AHJ;2383058;Sven Aage;Denmark;DNK
19309;OZ6AHJ;2383062;Sven Aage;Denmark;DNK
19310;OZ6C;2382001;Kim;Denmark;DNK
19311;OZ6DM;2384131;Hardy;Denmark;DNK
19312;OZ6F;2384061;Henrik;Denmark;DNK
19313;OZ6F;2384065;Henrik;Denmark;DNK
19314;OZ6FH;2381008;Peter;Denmark;DNK
19315;OZ6HQ;2383039;Per;Denmark;DNK
19316;OZ6NOR;2384022;Lasse;Denmark;DNK
19317;OZ6NOR;2384115;Lasse;Denmark;DNK
19318;OZ6SI;2385106;Sven;Denmark;DNK
19319;OZ6TA;2384015;Joern;Denmark;DNK
19320;OZ6TA;2384100;Joern;Denmark;DNK
19321;OZ6VC;2385116;Kim;Denmark;DNK
19322;OZ6VJ;2384013;Erik;Denmark;DNK
19323;OZ6X;2385076;Knud;Denmark;DNK
19324;OZ7AAW;2384143;Per;Denmark;DNK
19325;OZ7AE;2385056;Benny;Denmark;DNK
19326;OZ7AGO;2382054;Jakob;Denmark;DNK
19327;OZ7AHH;2384099;Per;Denmark;DNK
19328;OZ7AHH;2384009;Per;Denmark;DNK
19329;OZ7AHL;2384079;Kim;Denmark;DNK
19330;OZ7AIK;2384077;Joergen;Denmark;DNK
19331;OZ7AKT;2384087;Mikkel;Denmark;DNK
19332;OZ7AP;2384086;Preben;Denmark;DNK
19333;OZ7AP;2384018;Preben;Denmark;DNK
19334;OZ7AP;2384999;Preben;Denmark;DNK
19335;OZ7BKJ;2383059;Bjarne;Denmark;DNK
19336;OZ7CE;2382005;Christian;Denmark;DNK
19337;OZ7CMJ;2384151;Mikael;Denmark;DNK
19338;OZ7CN;2385121;Carsten;Denmark;DNK
19339;OZ7DAY;2384031;Andreas;Denmark;DNK
19340;OZ7FBA;2381005;Freddy;Denmark;DNK
19341;OZ7FI;2384147;Ole;Denmark;DNK
19342;OZ7FL;2385113;Flemming;Denmark;DNK
19343;OZ7HSL;2381042;Henning;Denmark;DNK
19344;OZ7HSR;2384152;Henrik;Denmark;DNK
19345;OZ7HVO;2384164;Peter;Denmark;DNK
